暖气楼不热乎，找什么部门说说	答：东北地区已进入供暖季了想你说的这个情况比较复杂而且没有到现场看也说不清你是去年刚安装的暖气片可以直接找厂家维修应该还在保质期内	0
公元230年，孙权派卫温率船队到达夷洲。夷洲今是何地	答：230年,吴国派卫温率万人船队至夷洲(今台湾);3、...公元前202年—楚汉战争结束,西汉建立;公元前212年—...230年—孙权派卫温率船队到达夷洲(5)公元前221年...	1
揭开法国大革命序幕的历史事件是什么	不同点：<e>①领导阶级不完全相同：英国资产阶级革命除资产阶级领导外，还有新贵族。<e>②特点不同：英国资产阶级革命经过一个反复曲折的过程，建立了资产阶级和新贵族共同执政的君主立宪制，法国革命则成为资产阶级革命时代最大的、最彻底的、最典型的资产阶级革命。<e>③意义不同：英国资产阶级革命揭开了欧美资产阶级革命的序幕，开辟了一个资产阶级革命的时代；法国大革命扫荡了国内的封建势力，动摇了欧洲其他国家封建制度的基础。	0
南浦大桥于哪一年建成通车？	南浦大桥是上海市区第一座跨越黄浦江.	0
第一个测定地震的科学家张衡是哪个历史时期的人？	东汉时期的张衡<e>中国东汉有个叫张衡（78—139）的人,在京城洛阳制造了一台可以测定地震的“候风地动仪”,这是世界上第一台测验地震的仪器.	1
巴黎人民第三次起义推翻的是什么？	答：1793年5月31日——6月2日巴黎人民第三次起义,推翻吉伦特派统治,建立以罗伯斯比尔为首的雅各宾派的革命专政。	1
清朝的第一皇帝是哪个	人们传说清朝入关后的第一代皇帝福临，在自己心爱的董鄂妃去世后，悲伤过度，看破红尘，遁入空门，出家当和尚了。	0
电影“珍珠港”讲的是什么时期的历史事件？	著名美国历史学家舍伍德在其所著的《罗斯福与霍普金斯——二次大战时期白宫实录》一书中详细分析了美日的珍珠港事件前的外交谈判过程。	0
周杰伦他爸叫什么？	从周爸的描述中，我们看到周杰伦曾有过一段快乐幸福的童年时光。	0
不足2千米，是世界上面积第二小国家的是：	答：（1）俄罗斯领土1707万平方千米，是世界上面积最大的国家，俄罗斯地跨亚欧两大洲．（2）俄罗斯西濒波罗的海，东临太平洋，北靠北冰洋．（3）俄罗斯以温带大陆性气候为主，主要气候的特点是冬季长而寒冷，夏季短而温暖．（4）根据气温曲线图可知...	0
在水浒传中,征方腊时,曾身穿龙袍乱闯的人是谁????	1.征方腊时,曾身穿龙袍乱闯人是谁	0
显像管管座坏了会造成什么现象？	显像管的塑料管座坏了，会使电视剧在开机后，图像模糊不清，但会有声音，要过一段时间慢慢的会好（大概10－20分钟），这种现象特别是在阴雨潮湿的时候更为明显，要更换显像管插座才能解决问题。	1
十八岁的天空在哪学校拍的？？	答：上海的嘉定一中,你看结尾时不是感谢这个学校了吗?学校的风格就像大陆的,台湾不是这气氛	0
杭州属于哪个省的	杭州是中国著名的风景旅游城市，每年吸引两千多万中外游客。	0
海南名鸡是什么鸡？	怀乡三黄鸡，清远鸡，惠州胡须鸡，海南文昌鸡(海南原属广东)并称原广东（包括海南）“四大名鸡”。	1
六个核桃是哪个女明星做的广告	广告词：经常用脑、多喝六个核桃<e>代言人：陈鲁豫（著名主持人）	1
李连杰，蔡明，周立波当评委的那个节目叫啥	之前网上曝出的汪峰当评委<e>都是网友yy出来的，根本就没有他。<e>节目组不是已经公布评委了嘛。。。。<e>评委阵容是李连杰，周立波和蔡明。<e>个人觉得他们三个当评委都比汪峰好，特不喜欢这鸟人。	0
在世界桥牌团体锦标赛中，男子争夺的是哪个奖杯？	百慕大杯&quot，逢单数年份举行，是由世界桥牌联合会举办的最高级别的比赛。<e>世界桥牌团体锦标赛又称百慕大杯和威尼斯杯赛百慕大杯。百慕大杯是世界桥联八大比赛中历史悠久，故定名为&quot。男子公开团体赛又称百慕大杯赛。第二次世界大战后的首次国际性定约桥牌队式赛、代表性强并最具吸引力的重大赛事，冠军奖杯是百慕大杯;，于1950年在大西洋中的百慕大群岛举行。	1
有道题一直弄不懂啊，在网上找了几个答案又不一样，到底被太平洋、印度洋、大西洋包围的大洲是什么啊？	答：从图中看出，①是非洲，其东临印度洋，西临大西洋，北临地中海；②是亚洲，其东临太平洋，北临北冰洋，西临地中海；③是欧洲，其西临大西洋，北临北冰洋，南临地中海，因此被①②③大洲包围的海洋是地中海．故选：d．	0
饰演金三顺的人叫什么名字呢？	05年他主演的韩剧〈我的名字叫金三顺〉轰动整个韩国成为收视冠军。	0
那个越王勾践剑现在哪个博物馆啊？	此剑曾在日本与欧洲展出,保险价近亿元,为我国镇国之宝,藏于湖北省博物馆.高仿的越王勾践剑销售对象主要是国内大企业家,有钱的行政干部与名星大款,以及海外来大陆投资者.购得此剑者若能识破高仿,则即刻将其转卖他人,或者拿到地摊上贱卖,以免丢人.<e>这是在google找的,“为我国镇国之宝,藏于湖北省博物馆”,说明现在是在湖北博物馆.	1
蚝油牛肉是哪的菜	蚝油牛肉这道菜起源于广东。	0
《蒙娜丽莎》是谁画的	《蒙娜丽莎》与《达·芬奇自画像》在五官的轮廓与发际线等细节处全部吻合，这让人无法否认二者之间的关联。	0
粉身碎骨出自哪首诗句？	首句“千锤万凿出深山”是形容开采石灰石很不容易.次句“烈火焚烧若等闲”.“烈火焚烧”,当然是指烧炼石灰石.加“若等闲”三字,又使人感到不仅是在写烧炼石灰石,它似乎还象征着志士仁人无论面临着怎样严峻的考验,都从容不迫,视若等闲.第三句“粉身碎骨全不怕”.	0
八月有多少天	答：今天八月初五，还有22天	0
昆山是哪个省	"旅游资源丰富：市内的亭林公园融自然景物与名胜古迹于一体，玉峰山""百里平畴，一峰独秀""；古镇周庄以""中国第一水乡""闻名海内外，赵陵山良渚文化遗址被誉为1992年中国十大考古发现之一；顾炎武墓、秦峰塔、文昌阁等历史名胜广受注目；阳澄湖、淀山湖的水上风情园、国际游园、高尔夫球场、赛车俱乐部、度假村庄等现代化旅游项目，令人乐而忘返；丹桂园大型主题公园集观光、度假、游乐、餐饮于一体，广为游人青睐。昆山，充满灵气的江南水乡城市。就像镶嵌在上海与苏州之间的一颗璀璨明珠，发源于这里并被联合国教科文组织确认为“人类口述与非物质遗产代表作”的昆曲，以及以“中国第一水乡”周庄为代表的水乡古镇，构成了昆山文化永恒的背景。昆山，经济高度国际化的开放型城市。全球55个国家和地区的投资者在这里创办了3500多个项目，投资总额超过200亿美元，昆山已经成为国际资本投入的高密度地区、外商投资产出的高回报地区和经济发展的高增长地区之一。"	0
.北京烤鸭是哪个朝代正式列入皇帝的御膳的？	答：评论|0022分钟前星烛star|来自:手机知道|三级最快回答北京烤鸭,皇帝很爱吃,被列入御膳,故辞封北京烤鸭评论|00为...	0
由亚非国家组成的世界羽毛球联合会在哪里成立的？	为了推动世界羽毛球运动健康、稳步地发展，经过许多国家羽毛球界的共同努力，在1981年，国际羽联和世界羽联正式合并，组成了「国际羽毛球联合会」（简称国际羽联），使世界羽毛球运动产生了新的飞跃，出现了欣欣向荣、生机勃勃的景象。	0
足球比赛中四川球迷用哪个词为球队加油	用雄起来加油。	0
叶绍翁是哪个朝代的人	"叶绍翁是江湖派诗人，他的诗以七言绝句最佳，如《游园不值》:""应怜屐齿印苍苔,小扣."	0
谷歌是什么玩意	谷歌	0
宁波市在哪个省	宁波市不属于哪个市。	0
鹅鹅鹅,曲项向天歌的题目是什么	答：唐朝诗人骆宾王七岁时写的一首诗的题目是《咏鹅》全诗共四句，分别写鹅的样子、游水时美丽的外形和轻盈的动作，表达了作者对鹅的喜爱之情。鹅，鹅，鹅，曲项向天歌。	1
“独在异乡为异客，每逢佳节倍思亲”中“佳节”指的是什么节日？	独在异乡为异客，每逢佳节倍思亲。	0
哪个朝代掌握草拟、审议和行政的职能分别是中书省、门下省和尚书省？	答：唐代时实行集体宰相制，宰相最多时能达到二三十人，中书省的长官中书令、尚书省的长官左右仆射和门下省的长官侍中等人都是宰相，中书草拟诏令，门下省审议诏令，尚书省执行，这样各司其职，分权制衡，有利于维护统治，在一定程度上防止权臣当政...	0
广西隆安县是属于哪个市的？	广西壮族自治区南宁市隆安县的邮编是532700	1
位于尼罗河三角洲顶端的城市是	20世纪70年代,埃及在阿斯旺兴建了一座110米的阿斯旺水坝,坝上出现了一个巨大的水库——纳赛尔水库,得到发电、防洪、灌溉、养鱼、航运、旅游等利益.大坝的建成虽然防止了下游的洪水泛滥,但是尼罗河携带至下游和入海的泥沙大大减少,尼罗河三角洲的海岸线受海浪侵蚀不断向后退缩.埃及政府已采取措施,防止三角洲被地中海吞没.<e>长期以来,尼罗河的长度估计为6,695公里,发源自维多利亚湖,但2006年4月2日,一个由英国及纽西兰人所组成探险队宣布,他们从维多利亚湖再向上溯源,最后发现一个位於乌干达的源头,长度约增加100多公里.<e>thenileisamajornorth-flowingriverinafrica,generallyregardedasthelongestriverintheworld—thoughnotthemostvoluminous—onearth.	0
中国从俄罗斯购进的第一艘现代级驱逐舰被命名为：	中国订购的第一艘现代级驱逐舰,1988年在俄罗斯圣彼德堡北方造船厂开工建造，1994年5月下水。	0
天天有喜的电视当中的白九妹是谁呀	「天天有喜」是去年初就拍完了，它本来叫做「刘海戏金蟾」，剧情就是樵夫「刘海」跟狐女「胡秀英」的爱情故事，跟普遍大众的理解相同，因为当中有个我很喜欢的角色，所以我一直在等这部剧，它拍摄完毕之后，被压了很久，没有片花，没有具体播出信息，直到今年初，拉风又开始拍摄另一部剧「宝珠奇缘」...	0
米卢的前一任中国足球队主教练是：	前中国足球队主教练米卢蒂诺维奇离开中国后，曾先后执教过洪都拉斯国家队和卡塔尔冠军阿尔萨德队，去年10月初因执教战绩不佳（米卢执教俱乐部队战绩一向不佳），被阿尔萨德队解职后暂时回到墨西哥城的家中赋闲	0
毛利兰毛利兰的声优是谁?	学生时代参加演剧团的经历,令她对表演兴趣十足.大学毕业就职后,一边上班一边就读于青二塾大阪校,第五届毕业,于平成元年(1989)加入青二公司.1991年以<紧急出发塞巴基斯>中的天神林兰一角初次登场.随后一直专注于声优事业,并以甜美清澈的嗓音\宽广的音域及出色而独到的演技赢得无数fans的青睐，其中以《名侦探柯南》的毛利兰一角最富盛名。	0
用来表示物体的数是什么？	速度是表示物体运动快慢的物理量,速度数值上等于运动物体在单位时间内的位移,可用公式v=s/t表示.	0
西班牙内战发生于那一年？	答：西班牙内战发生于：1936年～1939年1936年7月18日清晨，一架事先准备好的英国小型飞机，从北非加那利群岛载着西班牙在该岛的驻军司令弗朗西斯科·佛朗哥将军飞往西属摩洛哥的德土安。他在那里发动了一场反对西班牙共和国政府的军事叛乱。	1
婚姻保卫战里的小洋是谁	答：电视剧《婚姻保卫战》演员表领衔主演：佟大为饰郭洋马伊琍饰李梅黄磊饰许小宁袁莉饰兰心刘金山饰老常于娜饰陈梦马艳丽饰杨丹孟广美饰张谨曾泳醍饰常小小任重饰李刚	0
2013年小满是几月几日?拜托各位大神	《月令七十二候集解》：“四月中，小满者，物致于此小得盈满。	0
dna复制遵循什么原则	一条互补的双链,再根据互补配对复制得到两条双链,这两天双链才是姐妹染色单体.它们的模板链是互补的,再互补配对复制得到的双链就是一样的了.<e>a-tata-t'a'-t<e>a-t解旋at复制a-t'a'-t<e>a-t--------->a+t------------>a-t'+a'-t得到了两条一样的染色单体.	0
"""“图腾”始见于朗格的《印第安旅行记》，“图腾”印第安语意义是什么？"""	所谓图腾文化,就是由图腾关念衍生的种种文化现象,也就是原始时代的人们把图腾当做亲属,祖先或保护神之后,为了表示自己对图腾的崇敬而创造的各种文化现象,这些文化现象英语统称之为totemism.	0
se代表哪种元素	se（硒）是氧族非金属元素	1
"古诗词""小轩台,正梳装""出自谁的手中?"	小轩窗,正梳装,相顾无言,唯有泪千行,纵使相逢应...	0
圆明园毁于那一次战争	答：八国联军侵华战争历史上圆明园由圆明、长春、绮春三园组成，占地5200余亩（350公顷），有著名景群上百处。	0
围棋棋盘共有几个交*点	围棋盘纵横19路，一共有361个交点	1
天宁塞班岛是哪个国家的？	答：天宁岛在塞班岛对面、坐个船就过去了、塞班岛是属于美国的、、天宁岛应该就是美国的吧、我妈去时10几天就回来了、ms塞班岛以前是根据地...好多大炮...还有菜园...我还是觉得巴厘岛比较好、、这个暑假要去天宁岛吗？我妈去非洲耶、、无缘了	1
水浒传好汉忆事大厅原称是什么?	最开始叫“聚义厅”，后来改为“忠义堂”，聚义厅作为梁山好汉们聚会、议事、欢庆、出征、颁令的地方，为适应事业规模，自然屡加改建，到宋江改聚义厅为忠义堂，这里一直是梁山事业蒸蒸日上、最后成为朝廷“攘外安内”劲旅的策源地。<e>水浒传（120回本）	1
佟大为老婆是谁	答：佟大为，1979年2月3日出生于辽宁省抚顺市新抚区，中国当红实力派男演员。2001年毕业于上海戏剧学院。他参演的影视作品具有较强的青春、生活色彩，主演赵宝刚导演的青春励志剧《奋斗》《婚姻保卫战》更展现其实力、奠定其人气。2007年，佟大为进...	0
养些什么植物放在办公室里可以有效减少电脑辐射产生的臭气。	那些说某些植物能防止电脑辐射的人，要么就是奸商在忽悠人，要么是因为无知被奸商忽悠了又来信口开河忽悠别人。	0
中国在那个州	一般地说,“九州”泛指中国.	0
虞美人花原名:	虞美人与罂粟属同一家族，不仅模样相似，而且习性相同。虞美人原名丽春花，又名蝴蝶满园春、锦被花、百般娇、赛牡丹、小种罂粟花等。	1
内黄县是哪个省的	即：林州市、安阳县、汤阴县、滑县、内黄县、文峰区、北关区、殷都区、龙安区。安阳市总面积为7413平方公里，总人口525万人。	0
水浒传作者是？	问：《水浒传》的作者是谁，这个问题目前难以定论，但还是请您提出一个初步的简明扼要的答案。	0
聊斋志异的作者是：	由于《聊斋志异》是一部经历了漫长时期才完成的短篇小说集，故事来源不同，作者的思想认识前后有发展变化，加上作者世界观本身存在矛盾，因而全书的思想内容良莠不齐，比较复杂。	0
"号称""邮票之国""的袖珍国是?"	圣马力诺——邮票之国、袖珍国家、国中之国	0
爱情公寓2中秦羽墨是谁饰演的	秦羽墨的扮演者去海外美国留学进修了，详情见百度百科，官方透露爱情公寓秦羽墨这个角色已经被取消了，也就是秦羽墨除了客串就不再可能是主演之一了	0
用来清洗试管的是什么实验仪器	（4）试管刷可用于洗涤仪器的内壁，特别是试管的清洗．故选f；	1
中国第一个获得世界乒乓球锦标赛女子单打冠军？	最好成绩：1988年汉城奥运会女子乒乓球单打冠军运动成绩：1987年瑞典[乒乓球公开赛女子单打亚军、女子双打冠军1988年汉城奥运会女子单打冠军、女子双打亚军，世界上第一个奥运乒乓球女子单打冠军1989年第40届世乒赛女子团体冠军中国队的主力成员1993年获台湾年度乒乓球比赛女子单打冠军1996年亚特兰大奥运会女子单打亚军1998年第14届亚洲乒乓球锦标赛女子单打并列第三名1998年第13届亚运会女子单打并列第三名1999年法国乒乓球公开赛女子单打冠军2000年国际乒乓球职业巡回赛总决赛女子单打第一名2000年悉尼奥运会乒乓球女子单打季军当前情况：1991年10月到台湾打球，1992年3月，前往美国普林斯顿大学读书并担任该大学乒乓球队总教练，陈静前往普大担任乒乓球队总教练，并深造英文，1992年定居台湾，打完1996年奥运会，陈静开始在台北体育学院读硕士学位，2003年3月，成为华南师大心理学系的博士研究生，研究运动心理学。	0
军队炊事班干什么	(1)领导炊事班进行专业技术训练，提高炊事的技能和营养、卫生知识水平，改善连队伙食。	0
居里夫人是哪个国家的人	巴黎大学决定由居里夫人接替居里先生讲授物理课。	0
小火龙的最终进化是什么	答：第四十五集啊小火龙本是被另一位训练家抛弃的神奇宝贝，ep011中小智在雨中搭救使得小火龙最终加入了小智的队伍，在ep042中打败椰蛋树军团后进化为火恐龙。进化后，火恐龙开始有些不听话，在ep045中，为了从化石神奇宝贝中救出小智，火恐龙进化...	0
英国于19世纪对中国发动什么战争	为什么19世纪中期西方列强发动侵略中国的战争?	0
望梅止渴在三国演义中哪个人物相关？	关羽也是《三国演义》中着力描写的人物。	0
死神多长时间出一集？	一般的日漫都是一星期更新一集，死神也是。	1
东汉的飞书是指	行书的产生自当在草书之后，约于东汉末年，形式却介于楷书与草书之间，为了书写方便而又兼顾了美观。行书的出现对中国近代乃至现代书法史的建立奠定了基础。书法上说的行云流水、笔走龙蛇就是形容行书的。即能疾写飞书又易让人辨读，唯行书最佳耳。行书的变异体行草，为书法艺术表现的宽度并同时又降低其艺术表现的难度立下了磐石砥柱之功。	0
汉朝天文学家叫张什么	张钰哲（1902～1986）,现代天文学家；中国科学院紫金山天文台首任台长.<e>程茂兰（1905～1978）,现代天文学家；中国科学院北京天文台首任台长.<e>戴文赛（1911～1979）,现代天文学家；著名天文教育学家,南京大学首任系主任.<e>黄授书（1915～1977）,美籍华人,天体物理学家；<e>林家翘（1916～）,美籍华人,现代天文学家、物理学家、数学家,星系密度波理论创始人之一.	0
布什是美国的哪个党的？	同年11月7日，布什参加了美国历史上竞争最为激烈的总统选举。	0
孙二娘是哪里人	孙二娘按照《水浒》描述，出场时穿戴风骚且无品味，一看就不是正经人。武松本因潘金莲的事对风骚女人恨之入骨，这才在孙二娘的黑店里故意惹事。本来人家也没打算放倒武松，他自己喊着上混酒，又用语言调戏，孙二娘这才气不过跟武松斗，只可惜哪里是对手啊，被压在身下叫起来也如杀猪一般，看来也无一副好嗓子，好在张青苦苦哀求，武松这才作罢（恐怕也是因为武松看到两人感情颇好，就知道孙二娘其实并不是和潘金莲一路货色吧，要不然二娘就惨了）。不过，在民间貌似对孙二娘的评价还算中肯，主要恐怕是她和菜园子张青对武松的有情有义吧。	0
每个月份都对应有一颗生日石，10月份的生日石应该是？	四月份的生日石是：钻石。	0
太子港是哪个国家的首都	它是海地的首都和全国政治、经济及文化中心。海地是拉丁美洲最穷的国家，也是世界上最不发达的国家之一。太子港作为全国工艺中心，有制糖、碾米、水泥、制药、制鞋及服装等工业，但是工业几乎被美国为盲的外国资本所控制。	1
《归园田居》的作者是：	作者陶渊明其实写的归园田居是自己理想的故居.《归园田居》五首是一个不可分割的有机整体.	1
我国最早的数学著作是:	》、《海岛算经》等10部数学著作.所以当时的数学教育制度对继承古代数学经典是有积极意义的.<e>公元600年,隋代刘焯在制订《皇极历》时,在世界上最早提出了等间距二次内插公式；唐代僧一行在其《大衍历》中将其发展为不等间距二次内插公式.	0
太原市是哪个省的？	其前身太原女师创建于1909年，1962年改建为十八中初级中学，1971年改为太原市第十八中学（完全中学），1979年被列为市重点中学，1984年经太原市人民政府批准，定名为太原市外国语学校。党的十一届三中全会以来，学校坚持“以成人为基础,成才为主线，全面实施素质教育”的办学宗旨，大力优化育人环境，提高素质教育，构建课堂教学的创新模式，作为太原市首批教职工全员岗位聘任制的试点学校成功地在校内实行了双向选择，优化组合，竞争上岗，动态管理，建立良好有效的学校运行激励机制。	0
世界上最大的珊瑚礁-大堡礁位于哪里?	大堡礁<e>在南太平洋，澳大利亚、巴布亚新几内亚、所缤罗门群岛、新赫布里底群岛、新喀里多尼亚岛及南纬30度线间，有一个五彩缤纷的海，叫珊瑚海。珊瑚海北接所罗门海，南连塔斯曼海，面积近500万平方公里，是世界最大的海。它是太平洋的边缘海。这里曾是珊瑚虫的天下，它们巧夺天工，留下了世界上最大的堡礁。众多的环礁岛、珊瑚石平台，像天女散花，繁星点点，散落在广阔的洋面上，因此，得名珊瑚海。<e>珊瑚海地处热带，水温终年在18~28℃间，这里风速小，海面平静，水质洁净，有利于珊瑚生长。它以众多的珊瑚礁而著名。	1
淮安市花是什么	淮安四季分明春天开的花它都有市花月季花	1
中国历史上最长的朝代是什么	中国历史上最辉煌的朝代唐朝，建朝于公元六百一十八年，灭于公元九百零七年，中间经历了数百年的风风雨雨。至今，我们中国人在国外仍被异国人称作唐人，世界各地也都建有华人街，亦被称为唐人街。其影响可见一斑。在唐朝崛起的同时，世界上也有法兰克王国和拜占庭帝国这两个帝国的存在。但就其发展水平而言，是全然的落后于唐朝。	0
菠萝又名：	木菠萝又称菠萝蜜（英文名：jackfruit，学名：artocarpusheterophylluslam）又名苞萝、木菠萝、树菠萝、大树菠萝、蜜冬瓜、牛肚子果，隋唐时从印度传入中国，称为“频那挲”（梵文panasa对音），宋代改称菠萝蜜，沿用至今。是世界著名的热带水果，属桑科桂木属常绿乔木。原产于热带亚洲的印度，在热带潮湿地区广泛栽培。现在盛产于中国、印度、中南半岛、南洋群岛、孟加拉国和巴西等地。我国岭南的海南、广东、广西、云南东南部及福建、重庆南部有栽培。	0
电影金棕榈奖是哪一个国家的电影金奖	答：《霸王别姬》是我国在戛纳电影节历史上首次捧得金棕榈奖的作品。	0
法国在何时签署日内瓦协议，承认越南独立？	1945年8月越南发生八月革命，9月2日成立越南民主共和国，由胡志明任主席。9月23日，法国重新侵入越南，经九年抗法战争，1954年法国被迫在《日内瓦协议》上签字承认以北纬17度线为分界线，北越获得独立。	1
《在水一方》的歌词来源于：	答：汪东城《在水一方》歌词：绿草苍苍白雾茫茫有位佳人在水一方绿草萋萋白雾迷离有位佳人靠水而居我愿逆流而上依偎在她身旁无奈前有险滩道路又远又长我愿顺流而下找寻她的方向却见依稀仿佛她在水的中央我愿逆流而上与她轻言细...	0
otc是表示……	1999年7月22日，我国正式出台《处方药与非处方药分类管理办法（试行）》，颂第一批国家非处方药目录（西药部分和中成药部分）。<e>由于非处方药可不需医师的指导自行服用，所以非处方药的药品一般具有安全、有效、价廉、方便的特点。有关人士专门将其特点归纳如下：<e>一、不需医生处方，不在医生指导监督下使用。<e>二、适应症是患者能自我判断的病症，药品疗效确切，使用方便安全，起效快速。<e>三、一般能起到减轻病人不适之感，能减轻小疾病初始症状或防止其恶化，也能减轻已确诊的症状或延缓症情的发展。<e>四、不含有毒或成瘾万分，不易在体内蓄积，不致产生耐药性，不良反应发生率低。<e>五、在一般条件下储存，质量稳定。<e>六、不同使用对象的非处方药品馐规格不同，说明文字通俗易懂，可在标签、说明书的指导下正确使用。<e>红色“otc”表示为甲类非处方药，绿色“otc”表示为乙类非处方药。	1
晴雪是谁演得	答：黄天崎--饰演--韩云溪(百里屠苏幼时)许烁--饰演--小晴雪(风晴雪幼时)	0
广西的三江侗族自治县在哪个市？	三江侗族自治县隶属于广西壮族自治区柳州市，位于广西壮族自治区北部，地处东经108°53′～109°52′，北纬25°22′～26°2′，是湘、桂、黔三省（区）交界地，属于亚热带南岭湿润气候区，山地谷地气候区。<e>三江侗族自治县总面积为2454平方公里，东连龙胜县、融安县，西接融水县、贵州省从江县，北靠湖南省通道县、贵州省黎平县，南邻融安县、融水县。	1
横店位于哪个省	横店影视城地址：浙江金华市东阳市(县级市)横店镇，坐火车在浙江义乌站下车，下车后有直达到横店的中巴车。	1
至内马尔受伤的那个贱逼是谁	腾讯体育7月5日讯惊险晋级半决赛，巴西队却付出了极为沉重的代价，内马尔在最后一刻被苏尼加撞伤。巴西队医宣布，内马尔在经过检查后确认将因为第三椎骨骨裂而提前告别世界杯。<e>受伤之后，内马尔第一时间被送往了距离卡斯特罗球场7公里外的圣卡洛斯医院，接受进一步检查。	1
现存鸟类中的最大的鸟蛋是：	人类的乱捕滥杀致使这种巨大的鸟类灭绝.	0
遵义大连路是什么区	报名地点：遵义医学院(遵义市汇川区大连路校区)	1
巴蒂斯图塔是哪个国家的足球明星？	60、巴蒂斯图塔（1969年生，阿根廷，前锋）强力前锋，九十年代最有人气的球星之一。	1
草履虫依靠什么划水？	草履虫是单细胞的动物，通过一个细胞可以完成各项生命活动．其结构和功能如下图	0
岳飞的《满红红》中驾长车的长车是指什么？	《满江红》的用词特点可以从两方面进行考证:即与岳飞的其他诗词和与岳飞当时的身份相比较。前者如“扫清胡虏”，“斩除顽恶还车驾”，“立奇功，殄丑虏”，“白首为功名”，“深入虏庭，缚贼主，喋血马前，尽屠夷种”等等，用词与内涵显然与《满江红》是一致的。后者起码有五个关键字符合岳飞的身份特点。“啸”，犬吠狼嚎狮吼虎啸，岳飞以“神虎”自比，如果不是身具虎威，不是情到撕心裂肺，就不敢也不能吐出“长啸”二字。“耻”，京都沦陷，皇帝被俘，尤其是历经千辛万苦最后打胜了还要向敌人低声下气，屈膝求和，作为浴血奋战的军人，尤其是率领军队夺取胜利的统帅，这个“耻”字可谓刻骨铭心，局外人岂能感受此字的千钧。	0
唐朝第四位皇帝是谁？	1高祖李渊(566年～635年)，618年—626年在位，共8年。是唐朝的开国皇帝，在玄武门之变后，被迫将皇位传给李世民，自己做太上皇，他的管理为贞观之治打下了基础。	0
新中国第一个世界冠军是谁？	邱钟惠――中国第一位女子世界冠军一只小小的银球，推动了世界，也推动了一位新中国女性的命运。	0
维吾尔族人信奉的宗教是哪个教？	维吾尔族人民在历史上曾信仰过萨满教、摩尼教和佛教等宗教。	0
安阳位于河南省哪里	答：走高速大约1544公里，安阳市在河南省东北部，再往北就到河北省了。	0
系列小说《哈利波特》中，大猫克鲁克山是哪位女主角的宠物？	赫敏的宠物是只拥有一半猫狸子血统的叫作克鲁克山的猫——刚好反映了她的个性。克鲁克山非常聪明，而且具备格兰芬多的勇气，从尖叫屋棚他奋力保护小天狼星·布莱克这一幕就能看出。赫敏势必要卷入与伏地魔的斗争中去，她的性格习惯将为她取得先机，她也需积聚更多才能及勇气。在六年级终，邓布利多的死撼动了每个人的心灵，她（还有罗恩）许诺将会帮助哈利战胜伏地魔而不是返回学校继续学业。哈利阻止了他们，但赫敏毕竟不是个听人阻止的女孩。看来她的七年级将在危险活动中度过而不是像以前一样在教室苦读。<e>演员：赫敏·格兰杰<e>姓名：emmawatson<e>译名：艾玛-沃特森<e>生日：1990年4月15日<e>出生地：英国牛津市<e>代表作：《哈利波特》系列她唯一参加过的银幕演出就是四部《哈利波特》电影，但毫无疑问，这已经足够让她红透半边天了，这个角色已经深入人心，甚至有些人认为现实生活中的她也一定是满头的棕色头发。	1
中国是谁提出了改革开放政策？	改革开放以来我国的现代化进程探析<e>1978年召开的党的十一届三中全会，标志着中国人真正自觉地开始认识现代化，一系列正确的路线、方针、政策的制定，重新开启了社会主义现代化建设机制，明确了中国社会主义现代化建设的紧迫性，全面开创了实现社会主义现代化的新局面。<e>一、提出“走中国式现代化道路”思想<e>为了全面纠正十年“文革”的错误路线，实行全面的拔乱反正，党的十一届三中全会确定把党的工作重点转移到社会主义现代化建设上来。党的工作重心转移完成后，如何建设一个社会主义现代化国家这个中心任务突出地摆到了全党和全国人民面前。	0
暮江吟这首诗是谁写的？？？	这首写景诗约作于唐长庆二年（822）。这年七月白居易由中书舍人出任杭州刺史，经襄阳、汉口，于十月一日抵抗，此诗当作于赴杭的江行途中。当时朝政昏暗，牛李党争激烈，诗人谙尽了朝官的滋味，自求外任。这首诗从侧面反映出诗人离开朝廷后的轻松愉快的心情。途次所见，随口吟成，格调清新，自然可喜，读后给人以美的享受。<e>编辑本段诗句赏析<e>暮江吟是白居易“杂律诗”中的一首。	1
四年级上册十五课猫的作者是谁	由于观察仔细,本课作者抓住了猫的主要特点,对猫的性格描写得十分逼真细致,具体地写出了大花猫的古怪性格和刚满月小猫的可爱、淘气.	0
太平天国的西王是	金田起义的核心领导人之一，太平天国运动初期的重要领袖，官封西王。	0
白光透过红色玻璃纸是什么颜色	（1）因为玻璃纸透明，因此白光射在有色玻璃纸上，玻璃纸将会把与它的颜色不同的色光吸收；因为红色玻璃纸只能通过红光，若隔着红色玻璃纸看一束黄光，看到的将是黑色；	0
